pl_name,hostname,discoverymethod,disc_year,pl_orbper,pl_rade,pl_bmasse,pl_eqt,pl_insol,pl_orbsmax,pl_dens,st_teff,st_rad,st_mass,sy_dist,sy_pnum,sy_snum
TOI-1249 b,TOI-1249,Transit,2024,13.079151,3.2710301,11.9,726.89,48.6058,0.109,1.84,5497.0,0.9785,1.0062,139.49,1,1
TOI-4633 c,TOI-4633,Transit,2024,271.9445,3.2,123.0,268.57,1.56,0.847,NaN,5800.0,1.05,1.1,95.2016,1,2
TOI-5232 b,TOI-5232,Transit,2024,4.0966692,12.778238,743.71847238,1772.0,1193.86,0.05593,1.96,6500.0,1.785,1.389,609.388,1,1
TOI-1269 b,TOI-1269,Transit,2024,4.2529913,2.40144286,6.4,1004.9,231.2034,0.0496,2.53,5499.0,0.8521,0.9027,172.138,1,1
TOI-762 A b,TOI-762 A,Transit,2024,3.4716826,8.33948164,79.77493016,555.4,17.0012,0.03418,0.76,3266.0,0.425,0.442,98.4458,1,2
TOI-1294 b,TOI-1294,Transit,2024,3.915292,10.12369881,63.9,1392.74,311.498,0.051,0.34,5718.0,1.5566,1.1578,332.648,2,1
TOI-1288 b,TOI-1288,Transit,2022,2.6998279,4.96846551,44.1,1203.44,1198.41,0.0374,1.97,5388.0,0.9583,0.9552,114.865,2,1
Gliese 12 b,Gliese 12,Transit,2024,12.761408,0.958,3.87,314.6,1.62,0.0668,17.7,3296.0,0.2617,0.2414,12.21,1,1
TOI-907.01,TOI-907,Transit,2024,4.5849129,9.6158851,67.0,1846.6,1729.6714,0.055225481,0.414,6272.0,2.059789,1.069357,312.529,1,1
TOI-1410.01,TOI-1410,Transit,2024,1.21687,3.10083009,12.5,1236.7,565.5415,0.0207,2.3,4635.0,0.7558,0.7941,72.7512,2,1
TOI-1386 b,TOI-1386,Transit,2024,25.8401,6.2163865,45.8,615.03,34.68,0.173,1.04,5735.0,1.0235,1.0363,146.858,2,1
TOI-2447 b,TOI-2447,Transit,2024,69.33684,9.60609646,124.90656395,414.0,44.5933,0.347,0.774,5730.0,1.006,1.034,148.987,1,1
TOI-3353.01,TOI-3353,Transit,2024,4.6657965,2.6667555,7.59,1264.36,313.0426,0.060118218,2.2,6365.0,1.0207,1.332089,78.7577,1,1
HD 63433 c,HD 63433,Transit,2020,20.543847,2.58229101,17.2,622.31,35.3582,0.146,5.43,5634.0,0.9169,0.9883,22.4035,3,1
TOI-1439 b,TOI-1439,Transit,2024,27.644,4.2427861,38.5,748.4,84.2986,0.192,2.76,5841.0,1.6184,1.2313,230.306,1,1
HD 235088 b,HD 235088,Transit,2023,7.434151,2.07506422,4.2,753.95,70.0,0.071,2.58,5087.0,0.7984,0.8531,41.1706,1,1
TOI-776 c,TOI-776,Transit,2020,15.665323,2.047,6.9,420.0,4.9,0.1001,4.4,3725.0,0.547,0.542,27.1701,2,1
TOI-776 b,TOI-776,Transit,2020,8.24662,1.798,5.0,520.0,11.5,0.0653,4.8,3725.0,0.547,0.542,27.1701,2,1
TOI-5082.01,TOI-5082,Transit,2024,4.240122,2.54811,7.03,1164.91,254.588,0.051204842,2.33,5670.0,0.93,0.99665,43.1406,1,1
TOI-1807 b,TOI-1807,Transit,2021,0.54937097,1.49681583,2.44,1694.1,1407.22,0.0122,3.98,4914.0,0.746,0.8048,42.5775,1,1
TOI-1444 b,TOI-1444,Transit,2021,0.4702743,1.41792246,3.58,2130.02,5028.5096,0.0116,6.84,5460.0,0.9105,0.9513,125.463,1,1
TOI-1451 b,TOI-1451,Transit,2024,16.537944,2.61143902,15.2,723.33,53.0216,0.127,4.67,5801.0,1.0162,1.0022,91.9362,1,1
TOI-2076 d,TOI-2076,Transit,2021,35.125686,3.43087751,29.0,457.68,16.5,0.199,4.0,5192.0,0.796,0.8557,41.9091,4,1
TOI-1742 b,TOI-1742,Transit,2024,21.269084,2.36507598,9.7,694.09,60.764,0.154,4.0,5815.0,1.131,1.0861,72.8871,1,1
BD-14 3065 b,BD-14 3065 A,Transit,2024,4.2889731,21.59,3932.0,2001.0,646.761,0.0656,2.15,6935.0,2.35,1.41,589.423,1,3
HD 63935 b,HD 63935,Transit,2021,9.058807,2.91575244,10.5,825.22,115.6,0.083,2.32,5513.0,0.9598,0.9406,48.9739,2,1
TOI-1694 b,TOI-1694,Transit,2023,3.770107,5.3422266,31.3,943.19,195.2882,0.045,1.13,5058.0,0.8036,0.853,124.68,2,1
TOI-4336 A b,TOI-4336 A,Transit,2024,16.336334,2.12,5.14,308.0,1.5,0.0872,2.96,3298.0,0.328,0.331,22.5455,1,3
SPECULOOS-3 b,SPECULOOS-3,Transit,2024,0.71912603,0.977,0.894,553.0,15.54,0.00733,5.27,2800.0,0.123,0.1009,,1,1
TIC 139270665 b,TIC 139270665,Transit,2024,23.624,7.22979255,147.15455244,703.0,40.3,0.163,2.13,5844.0,1.016,1.035,189.875,2,1
TOI-663 c,TOI-663,Transit,2024,4.6955507,2.26,3.65,553.0,22.3,0.0437,1.73,3681.0,0.512,0.514,64.2308,3,1
TOI-663 b,TOI-663,Transit,2024,2.598902,2.27,4.45,674.0,49.1,0.0295,2.07,3681.0,0.512,0.514,64.2308,3,1
TOI-663 d,TOI-663,Transit,2024,7.1027268,1.92,5.2,482.0,12.9,0.0576,4.0,3681.0,0.512,0.514,64.2308,3,1
HD 207897 b,HD 207897,Transit,2021,16.20166,2.34302132,14.8,581.75,26.5,0.117,6.29,5106.0,0.7827,0.8208,28.2938,1,1
TOI-1736 b,TOI-1736,Transit,2023,7.073076,3.18175535,12.3,1099.79,329.6,0.073,2.09,5636.0,1.4286,1.0373,88.9482,2,1
HIP 9618 c,HIP 9618,Transit,2023,52.56363,3.42855926,7.0,470.31,11.7,0.269,1.0,5649.0,0.9593,0.942,67.5478,2,1
TIC 139270665 c,TIC 139270665,Radial Velocity,2024,1010.0,12.9,1554.18091023,200.0,0.21,2.0,3.98,5844.0,1.016,1.035,189.875,2,1
TOI-815 b,TOI-815,Transit,2024,11.197259,2.94,7.6,686.0,36.9,0.0903,1.64,4869.0,0.77,0.776,59.7117,2,2
TOI-1246 d,TOI-1246,Transit,2022,18.654874,3.43139739,5.4,587.77,28.0,0.132,0.73,5213.0,0.8649,0.8889,169.422,4,1
HD 6061 b,HD 6061,Transit,2023,5.2549,2.42763557,10.0,1075.31,339.1,0.06,3.82,5934.0,1.0072,1.0269,67.6203,1,2
TOI-5720 b,TOI-5720,Transit,2024,1.4344555,1.09,4.3,708.0,41.7,0.018288,NaN,3325.0,0.383,0.383,35.8256,1,1
TOI-1224 b,TOI-1224,Transit,2024,4.1782745,2.104,5.08,541.0,13.9295,0.0355,3.0,3326.0,0.404,0.4,37.3312,2,1
TOI-1224 c,TOI-1224,Transit,2024,17.945466,2.884,8.67,303.12,1.9952,,1.99,3326.0,0.404,0.4,37.3312,2,1
TOI-1246 e,TOI-1246,Transit,2022,37.92548,3.5141875,14.5,463.98,11.0,0.212,1.83,5213.0,0.8649,0.8889,169.422,4,1
TOI-238 b,TOI-238,Transit,2024,1.273114,1.612,3.4,1456.61,747.65,0.0212,6.8,5080.0,0.75,0.788,80.5407,2,1
KOI-2513.01,KOI-2513,Transit,2023,19.00547,2.80224517,7310.053361,758.0,78.19,0.5,2000.0,5900.0,1.2,0.91,1369.87,1,1
TOI-871 b,TOI-871,Transit,2024,14.362565,1.664,3.41,621.0,24.78,0.1054,4.07,4929.0,0.719,0.758,68.0473,1,1
TOI-6086 b,TOI-6086,Transit,2024,1.3888725,1.18,1.76,634.0,26.8,0.01541,5.89,3200.0,0.259,0.254,31.4566,1,1
HD 48948 c,HD 48948,Radial Velocity,2024,38.06,2.6,7.27,553.0,15.5,0.1951,2.27,4593.0,0.679,0.686,16.9043,3,1
HD 48948 b,HD 48948,Radial Velocity,2024,7.34013,2.06,4.88,957.0,138.85,0.0652,3.07,4593.0,0.679,0.686,16.9043,3,1
TOI-1710 b,TOI-1710,Transit,2022,24.283377,5.20315158,22.4,602.99,33.0,0.166,0.87,5684.0,0.9574,1.0258,81.2271,1,2
TOI-2068 b,TOI-2068,Transit,2024,7.768915,1.821,3.97,520.62,12.23,0.0632,3.61,3710.0,0.535,0.559,52.9328,1,1
WASP-76 b,WASP-76,Transit,2016,1.80988198,20.78145022,284.13859586,2228.0,4104.0,0.033,0.17,6329.0,1.756,1.458,194.459,1,2
HIP 8152 b,HIP 8152,Transit,2023,10.751014,2.53625843,8.9,794.96,88.9,0.093,2.97,5618.0,0.9603,0.9373,101.694,2,1
HD 93963 A b,HD 93963 A,Transit,2022,1.0376109,1.46954368,2.8,1842.23,2898.0,0.02061,4.81,5908.0,1.0311,1.0844,82.3432,2,2
HD 73344 b,HD 73344,Transit,2024,15.611,2.884,10.48,911.0,111.9729,0.131,2.451,6252.6,1.22,1.2,35.26,3,1
TOI-3261 b,TOI-3261,Transit,2024,0.8831331,3.82,30.3,1722.0,1466.0,0.01714,3.0,5068.0,0.849,0.861,300.141,1,1
HIP 8152 c,HIP 8152,Transit,2023,19.60562,2.52442508,10.7,650.68,39.9,0.139,3.63,5618.0,0.9603,0.9373,101.694,2,1
TOI-329 b,TOI-329,Transit,2024,5.70439,4.94057819,40.4,1213.02,576.8749,0.0638,1.84,5614.0,1.5326,1.0678,284.388,1,1
TOI-2107 b,TOI-2107,Transit,2024,2.4545467,13.57407563,263.79757781,1397.0,508.468,0.03515,0.577,5627.0,0.932,0.961,236.705,1,1
TOI-2368 b,TOI-2368,Transit,2024,5.1750073,10.83908434,206.58846455,1000.0,71.7931,0.05649,0.88,5360.0,0.846,0.897,210.915,1,1
TOI-480 b,TOI-480,Transit,2024,6.866196,2.85372018,20.8,1198.94,531.521,0.077,4.91,6174.0,1.4877,1.2793,54.5306,1,1
TOI-3321 b,TOI-3321,Transit,2024,3.6525145,15.55806521,176.07693748,1616.0,967.919,0.047,0.255,5850.0,1.549,1.041,285.895,1,1
TOI-3894 b,TOI-3894,Transit,2024,4.33454,15.27784069,260.61929374,1531.0,546.903,0.05354,0.4,6000.0,1.502,1.138,417.365,1,1
TOI-669 b,TOI-669,Transit,2023,3.945152,2.58606487,10.0,1124.85,388.2,0.048,3.17,5597.0,0.9882,0.9245,142.867,1,1
TOI-5713 b,TOI-5713,Transit,2024,10.441989,1.77,3.78,347.2,2.2554,0.06008,3.75,3225.0,0.2992,0.2653,40.8668,1,1
TOI-1184 b,TOI-1184,Transit,2024,5.748433803,2.39,6.8,715.47,57.54,0.056027,2.63,4534.0,0.69,0.71,58.5946,1,1
TOI-1244 b,TOI-1244,Transit,2024,6.400316483,2.467,6.6,714.86,56.63,0.060694,2.66,4599.0,0.721,0.73,102.551,1,1
TOI-757 b,TOI-757,Transit,2024,17.46819,2.5,10.5,641.0,24.3644,0.122,3.6,5278.0,0.78,0.8,60.3418,1,1
TOI-1408 b,TOI-1408,Transit,2023,4.42587,25.0,593.0,1131.0,271.896,0.05778,0.18,6117.0,1.53,1.312,139.484,2,1
TOI-1437 b,TOI-1437,Transit,2024,18.840942,2.24,9.6,794.23,82.0,0.14,3.91,6008.0,1.17,1.1,103.297,1,1
HD 183579 b,HD 183579,Transit,2021,17.471291,3.49,20.4,752.0,58.1,0.1322,2.65,5784.0,0.96,0.996,57.2651,1,1
TOI-6651 b,TOI-6651,Transit,2024,5.056973,5.09,61.0,1493.0,817.0,0.0633,2.52,5940.0,1.721,1.323,212.128,1,1
HD 135694 b,HD 135694,Transit,2023,15.923475568,2.857,6.1,750.83,71.8,0.124695,2.05,5712.0,1.08,1.02,73.8713,1,1
TOI-1301.01,TOI-1301,Transit,2024,6.096407209,2.477,6.7,737.36,72.55,0.059866,2.42,4820.0,0.732,0.77,90.8693,1,1
TOI-421 b,TOI-421,Transit,2020,5.197576,2.64,6.7,922.0,154.57,0.0554,2.040038,5291.0,0.866,0.833,74.7969,2,2
TOI-1408 c,TOI-1408,Transit Timing Variations,2024,2.1664,2.22,7.6,1864.0,2005.35,0.03587,3.8,6117.0,1.53,1.312,139.484,2,1
HIP 67522 b,HIP 67522,Transit,2020,6.9594731,9.9872018,71.4,1175.0,341.0878,0.0748,0.394,5675.0,1.38,1.22,127.28,2,1
TOI-1630.01,TOI-1630,Transit,2024,12.055734733,2.417,6.42,588.0,55.58,0.101151,2.5,5504.0,0.83,0.95,66.0929,1,1
TOI-1685 b,TOI-1685,Transit,2021,0.66913924,1.468,3.03,1062.0,236.0,0.01138,5.3,3575.0,0.4555,0.454,37.6153,1,1
TOI-2420 b,TOI-2420,Transit,2024,5.842641,15.02003414,294.62693329,1571.6,1017.0,0.0684,0.477,5707.0,2.369,1.158,435.174,1,1
TOI-1659.01,TOI-1659,Transit,2024,5.877556328,2.255,5.71,1031.14,268.44,0.065757,2.74,5977.0,1.006,1.1,122.494,1,1
TOI-2485 b,TOI-2485,Transit,2024,11.23479,12.1393261,766.60211768,1134.0,275.6,0.1093,2.36,6016.4,1.72,1.163,397.953,1,1
GJ 9827 d,GJ 9827,Transit,2017,6.20183,1.98,3.02,675.0,34.9,0.053,2.69,4236.0,0.58,0.62,29.661,3,1
K2-147 b,K2-147,Transit,2018,0.961939,1.47286006,2.77,1077.0,200.1,0.01575,4.76,3690.0,0.578,0.563,90.5494,1,1
TOI-1739 b,TOI-1739,Transit,2024,8.303341406,1.946,4.45,755.55,53.91,0.073872,3.32,4814.0,0.781,0.78,70.9819,1,1
K2-237 b,K2-237,Transit,2018,2.18053332,16.06246934,434.15360396,1759.0,1860.0,0.03552,0.577,6180.0,1.236,1.256,314.995,1,1
TOI-1744.01,TOI-1744,Transit,2024,22.341702927,2.68,7.65,778.0,63.31,0.164086,2.18,6179.0,1.14,1.18,114.39,1,1
TOI-4379 b,TOI-4379,Transit,2024,3.25352,16.69017226,353.74301699,1869.38,2886.0942,,0.418,6020.0,1.976,1.372,645.158,1,1
K2-260 b,K2-260,Transit,2018,2.62669762,18.41635529,546.66486004,2090.0,2520.03,0.04392,0.48,6860.0,1.755,1.637,663.834,1,1
TOI-2211.01,TOI-2211,Transit,2024,3.092686757,1.561,3.06,1057.09,296.13,0.04011,4.42,5253.0,0.834,0.9,70.2932,1,1
TOI-1799 b,TOI-1799,Transit,2024,7.094570865,1.642,4.0,922.72,164.26,0.072502,7.51,5690.0,0.957,1.01,62.1274,1,1
TOI-4638.01,TOI-4638,Transit,2024,10.283918787,2.933,8.92,779.83,87.81,0.093013,1.94,5700.0,0.895,1.02,168.248,1,1
TOI-6029 b,TOI-6029,Transit,2024,5.7987,14.39233122,519.64944544,1484.0,806.794,,0.958,6223.0,2.338,1.548,603.119,1,1
KELT-24 b,KELT-24,Transit,2019,5.55149296,12.71098411,1458.83238813,1391.0,624.0,0.0665,3.9,6426.0,1.338,1.268,96.5173,1,2
K2-321 b,K2-321,Transit,2020,2.2979749,2.05124347,4.86,830.0,68.5516,0.02839,3.09,3750.0,0.595,0.578,77.6888,1,1
K2-167 b,K2-167,Transit,2018,9.978541,2.36509493,6.5,1220.0,317.0,0.0932,2.87,6310.0,1.499,1.084,80.8994,1,1
TOI-1782.02,TOI-1782,Transit,2024,1.829024227,1.839,4.04,974.95,214.17,0.025739,3.57,4336.0,0.669,0.68,95.2649,2,1
TOI-2529 b,TOI-2529,Transit,2024,64.5949,11.54525012,743.71847238,636.0,70.9731,0.327,2.66,5802.0,1.7,1.11,296.271,1,1
TOI-3568 b,TOI-3568,Transit,2024,4.417965,5.3,26.4,899.0,130.1481,0.0485,0.98,4969.0,0.719,0.78,197.906,1,1
K2-57 b,K2-57,Transit,2016,9.0073,2.30905002,5.94,635.8,24.1,0.0752,2.65,4413.0,0.671,0.699,264.213,1,1
TOI-1798.02,TOI-1798,Transit,2024,0.437811822,1.464,5.6,1935.83,3345.44,0.010789,11.17,5165.0,0.78,0.87,113.181,2,1
TOI-5634 A b,TOI-5634 A,Transit,2024,2.2035373,10.42,588.0,837.0,77.0,0.0272,NaN,3896.0,0.54,0.556,306.144,1,2
TOI-5616 b,TOI-5616,Transit,2024,2.002849,10.78,624.0,939.0,137.0,0.0272,NaN,3996.0,0.646,0.666,390.415,1,1
TOI-6034 b,TOI-6034,Transit,2024,2.576184,11.92,254.0,714.0,43.0,0.02949,0.82,3635.0,0.489,0.514,117.992,1,2
L 168-9 b,L 168-9,Transit,2020,1.40152604,1.63,4.07,998.0,149.3748,0.0208,5.18,3842.0,0.604,0.614,25.1496,1,1
K2-77 b,K2-77,Transit,2016,8.2000844,2.4996027,603.877,806.0,58.0,0.0753,NaN,5160.0,0.792,0.847,141.731,1,1
TOI-1772.01,TOI-1772,Transit,2024,8.054246874,2.905,8.78,877.67,140.93,0.078375,1.97,5583.0,0.995,0.99,97.7562,1,1
TOI-1130 b,TOI-1130,Transit,2020,4.074554,3.66,19.8,825.0,78.1,0.0453,2.23,4360.0,0.697,0.745,58.2609,2,1
K2-97 b,K2-97,Transit,2016,8.407115,13.45077684,174.48779544,1566.0,114.149,0.0854,0.392,4673.0,4.14,1.17,878.43,1,1
K2-180 b,K2-180,Transit,2018,8.865663,2.46597575,11.41003981,797.5,67.0,0.0756,4.16,5365.0,0.719,0.735,203.896,1,1
HD 77946 b,HD 77946,Transit,2024,6.527363,2.89646124,10.9,1128.86,414.0679,0.073,2.44,6007.0,1.3174,1.1973,99.451,1,1
TOI-1130 c,TOI-1130,Transit,2020,8.3501898,13.0,336.0,650.0,30.0,0.0731,0.827042,4360.0,0.697,0.745,58.2609,2,1
GJ 486 b,GJ 486,Radial Velocity,2021,1.46712127,1.289,2.77,696.3,39.2,0.01714,6.66,3317.0,0.3243,0.312,8.07426,1,1
K2-182 b,K2-182,Transit,2018,4.7369696,2.71257333,20.97667486,965.8,146.9,0.05174,5.7,5128.0,0.789,0.823,154.83,1,1
TOI-1824 b,TOI-1824,Transit,2024,22.808533,2.7438269,16.0,528.67,14.6287,0.151,4.24,5165.0,0.8123,0.8801,59.4314,1,1
TOI-3884 b,TOI-3884,Transit,2022,4.5445828,6.43,32.59,441.0,6.29,0.0361,0.67,3180.0,0.302,0.298,43.1448,1,1
K2-114 b,K2-114,Transit,2017,11.390931,10.59248676,638.83509807,701.4,40.0,0.0944,2.96,4899.0,0.832,0.863,475.758,1,1
K2-98 b,K2-98,Transit,2016,10.1367349,5.06645928,34.00763955,1185.0,992.258,0.0986,1.4,6260.0,1.518,1.246,518.625,1,1
TOI-2019 b,TOI-2019,Transit,2024,15.3444,5.33275337,34.4,917.46,126.052,0.128,1.25,5626.0,1.7457,1.1832,198.007,1,1
TOI-2379 b,TOI-2379,Transit,2024,5.4693827,11.72459381,1830.69162432,624.0,25.3,0.05263,6.21,3707.0,0.622,0.645,211.247,1,1
K2-115 b,K2-115,Transit,2017,20.2729914,11.80305668,321.00669107,696.0,20.4393,0.1415,1.07,5870.0,0.855,0.918,413.591,1,1
K2-277 b,K2-277,Transit,2018,6.326768,2.18575124,5.42,1049.0,195.7304,0.0664,2.85,5680.0,0.973,0.974,113.123,1,1
TOI-2145 b,TOI-2145,Transit,2023,10.261127,12.41899699,1767.0,1363.43,515.939,0.111,5.06,6200.0,2.7505,1.7169,224.731,1,1
TOI-2714 b,TOI-2714,Transit,2024,2.499387,13.72,228.0,1603.0,945.55,0.036,0.49,5665.0,1.25,1.07,597.873,1,1
TOI-2274 b,TOI-2274,Transit,2024,2.67963,2.45,6.57,771.46,83.7078,0.05,2.45,3943.0,0.631,0.612,48.876,1,1
TOI-1736 c,TOI-1736,Radial Velocity,2023,571.25,12.5,2800.0,249.0,0.9,1.37,7.88,5636.0,1.4286,1.0373,88.9482,2,1
TOI-2981 b,TOI-2981,Transit,2024,3.601501,13.4,638.0,1358.0,556.616,0.048,1.46,5940.0,1.08,1.03,527.789,1,1
TOI-5319 b,TOI-5319,Transit,2024,4.07853,2.83,8.4,695.0,38.7885,0.0506,2.04,3580.0,0.485,0.5,61.171,1,1
TOI-1180 b,TOI-1180,Transit,2024,9.686760378,3.072,10.0,638.18,36.97,0.080799,1.93,4738.0,0.73,0.75,72.0238,1,1
TOI-1386 c,TOI-1386,Radial Velocity,2024,232.0,10.3,75.2,327.4,1.771,0.75,0.378,5735.0,1.0235,1.0363,146.858,2,1
HD 35843 c,HD 35843,Transit,2025,46.9622,2.54,11.32,479.0,11.3814,0.25,3.8,5666.0,0.897,0.94,69.6026,2,1
TOI-4504 c,TOI-4504,Transit,2024,82.97213,11.09689089,1197.32317485,182.8,0.2639,0.3569,4.81,5315.0,0.92,0.89,342.605,3,1
EPIC 220674823 b,EPIC 220674823,Transit,2016,0.5713127,1.676,7.8,2299.0,4656.0,0.01314,9.09,5578.0,0.99,0.913,244.59,2,1
TOI-4504 b,TOI-4504,Transit,2024,2.42614,2.691,7.71,1234.03,548.0544,0.03392,2.17,5315.0,0.92,0.89,342.605,3,1
EPIC 220674823 c,EPIC 220674823,Transit,2016,13.33989,2.84,7.32,804.0,70.0,0.1073,1.72,5578.0,0.99,0.913,244.59,2,1
TOI-1803 c,TOI-1803,Transit,2025,12.885779,4.29,8.0,588.0,22.0,0.097,0.419035,4687.0,0.715,0.756,119.24,2,1
TOI-6016 b,TOI-6016,Transit,2024,4.023687,13.67495645,371.85923619,1890.0,940.0,0.055,0.81,6110.0,1.51,1.31,364.715,1,1
TOI-561 d,TOI-561,Transit,2020,25.71268,2.615,13.33,600.0,21.2,0.1587,4.1,5342.0,0.843,0.806,85.799,4,1
TOI-1478 b,TOI-1478,Transit,2021,10.1802117,11.99360935,279.68899816,918.0,261.013,0.0818,0.88,5597.0,1.048,0.947,152.892,1,1
TOI-1803 b,TOI-1803,Transit,2025,6.293287,2.99,10.32,747.0,58.0,0.06,2.15031,4687.0,0.715,0.756,119.24,2,1
TOI-6130 b,TOI-6130,Transit,2024,2.392679,14.3474953,333.71982735,1750.0,1150.0,0.036,0.64,6110.0,1.51,1.31,220.882,1,1
TOI-5108 b,TOI-5108,Transit,2025,6.753581,6.6,32.0,1180.0,122.785,0.073,0.6,5808.0,1.29,1.1,130.919,1,1
HD 101581 c,HIP 56998,Transit,2025,6.20401,0.99,0.937,747.0,52.0,0.0573,5.31,4675.0,0.63,0.653,12.7781,2,1
TOI-5786 b,TOI-5786,Transit,2025,12.779107,8.54,73.0,1040.0,374.462,0.114,0.64,6235.0,1.36,1.23,192.475,1,2
HR 858 b,HR 858,Transit,2019,3.585287,2.004,3.55,1552.0,989.7,0.04888,2.44,6354.0,1.258,1.204,31.964,3,2
WASP-195 b,WASP-195,Transit,2025,5.051928,10.31226224,33.05415433,1522.0,890.0,0.063,0.16,6300.0,1.578,1.3,484.852,1,1
WASP-116 b,WASP-116,Transit,2025,6.6132,13.67495645,203.41018048,1414.0,663.0,0.065,0.43,6250.0,1.426,1.25,559.243,1,1
TOI-2328 b,TOI-2328,Transit,2025,17.10197,9.97599282,50.85254512,842.0,20.0982,0.127,0.29,5525.0,0.9,0.95,231.782,1,1
TOI-5027 b,TOI-5027,Transit,2025,10.24368,10.76062147,642.01338214,1056.0,190.912,0.093,2.94,5909.0,0.92,1.02,204.429,1,1
WASP-155 b,WASP-155,Transit,2025,3.110413,13.45077684,276.8285425,1468.0,771.0,0.043,0.62,5660.0,1.24,1.09,399.63,1,1
WASP-102 b,WASP-102,Transit,2025,2.709813,14.90794433,197.68926915,1671.0,1293.0,0.041,0.32,5990.0,1.375,1.08,535.689,1,1
K2-360 c,EPIC 201595106,Radial Velocity,2024,9.79692,4.02,15.23,912.0,115.0,0.0883,1.29,5679.0,0.98,0.958,232.1,2,1
TOI-6628 b,TOI-6628,Transit,2025,18.18424,10.98480109,235.19302118,833.0,20.0861,0.134,0.98,5463.0,1.01,0.97,320.527,1,1
TOI-2202 b,TOI-2202,Transit,2021,11.9126075,10.95117414,287.31687993,652.07,42.7254,0.09564,1.2,5169.0,0.808,0.841,235.933,2,1
WASP-132 d,WASP-132,Radial Velocity,2024,1816.6,12.8,1639.99458012,107.0,0.0363,2.71,4.3,4686.0,0.758,0.789,122.91,3,1
WASP-131 b,WASP-131,Transit,2016,5.3220125,13.74221034,86.76715511,1460.0,995.3724,0.0608,0.196277,5990.0,1.561,1.06,200.075,1,1
Kepler-279 e,Kepler-279,Transit,2025,98.3531,4.13,56.0,552.0,21.96,0.439,7.3,6689.45,1.43,1.164,1037.4,4,1
TOI-6695 b,TOI-6695,Transit,2025,80.389,9.52763359,66.74396547,599.0,85.9385,0.402,0.41,6400.0,1.517,1.338,282.536,2,1
TOI-1453 c,TOI-1453,Transit,2025,6.5886982,2.224,2.95,819.8,75.3,,1.472135,4975.0,0.72,0.715,78.7415,2,2
pi Men c,HD 39091,Transit,2018,6.267852,2.11,4.3,1169.8,309.0,0.068,2.8,5998.0,1.17,1.07,18.2702,3,1
TOI-1453 b,TOI-1453,Transit,2025,4.3135225,1.173,2.32,944.2,132.6,,8.215288,4975.0,0.72,0.715,78.7415,2,2
G 268-110 b,G 268-110,Radial Velocity,2025,1.43263,1.13,1.52,534.0,13.57,0.01283,5.79,,0.177,0.137,,1,1
TOI-6054.01,TOI-6054,Transit,2024,7.492991423,2.642,7.47,1221.83,529.21,0.078513,2.23,6112.0,1.612,1.15,79.407,2,1
HD 15337 b,HD 15337,Transit,2019,4.7559804,1.77,6.519,1001.0,161.7314,0.05245,6.458,5131.0,0.855,0.829,44.8155,2,1
TOI-2443 b,TOI-2443,Transit,2023,15.66858,2.363,4.8,519.0,13.2931,0.105,2.0,4375.0,0.631,0.642,23.9258,1,1
G 192-15 c,G 192-15,Radial Velocity,2025,1219.0,3.87,14.3,55.9,0.0016,1.137,1.36,2999.0,0.170718,0.132,9.53114,2,1
G 192-15 b,G 192-15,Radial Velocity,2025,2.27476,1.02,1.03,453.6,7.06,0.01723,5.33,2999.0,0.170718,0.132,9.53114,2,1
G 261-6 b,G 261-6,Radial Velocity,2025,5.4536,1.1,1.37,322.3,1.8,0.02971,5.66,2907.0,0.153162,0.118,10.6267,1,1
TOI-2458 b,TOI-2458,Transit,2024,3.73659,2.83,13.31,1509.4,865.0,0.0482,3.23,6005.0,1.31,1.05,112.958,2,1
TOI-6054.02,TOI-6054,Transit,2024,12.574998029,2.864,8.57,1028.01,265.34,0.110878,2.0,6112.0,1.612,1.15,79.407,2,1
HD 15337 c,HD 15337,Transit,2019,17.180546,2.526,6.792,656.1,29.1782,0.1235,2.303,5131.0,0.855,0.829,44.8155,2,1
TOI-3493 b,TOI-3493,Transit,2025,8.1594667,3.22,8.97,1102.0,245.0,,1.47,5844.0,1.228,1.023,96.7224,1,1
TOI-1836 b,TOI-1836,Transit,2024,20.380799,8.00321222,38.45723725,966.0,233.577,0.1597,0.41,6380.0,1.577,1.307,191.649,2,1
TOI-2015 b,TOI-2015,Transit,2023,3.348237,3.309,9.2,530.9,13.185,0.029322,1.4,3297.0,0.3273,0.3041,47.3444,2,1
TOI-1266 d,TOI-1266,Transit Timing Variations,2025,32.509,1.74,3.68,288.0,1.3,0.1513,3.84,3563.0,0.4232,0.437,36.0118,3,1
TOI-4994 b,TOI-4994,Transit,2024,21.491984,8.54124329,88.99195396,717.6,40.0,0.1515,0.78,5640.0,1.055,1.005,329.304,1,1
TOI-406.01,TOI-406,Transit,2024,13.175682,2.08,6.57,368.0,3.0,0.0809,4.1,3392.0,0.41,0.408,31.0597,2,1
TOI-2537 b,TOI-2537,Transit,2024,94.1022,11.25381662,415.40172795,338.0,7.4445,0.3715,1.6,4870.0,0.771,0.771,184.986,2,1
TOI-5076 b,TOI-5076,Transit,2024,23.443162,3.48935569,16.14568308,550.0,12.8373,0.1481,2.08,4780.0,0.844,0.789,82.857,1,2
TOI-771 b,TOI-771,Transit,2024,2.3260155,1.36,2.47,543.0,14.0,0.0208,5.4,3370.0,0.232,0.22,25.2788,2,1
